Date,Open,High,Low,Close,Volume
2022-01-05,47.02,47.26,46.84,47.23,2394804
2022-01-06,46.76,47.23,46.47,46.79,2427637
2022-01-07,46.72,47.26,46.15,47.24,2903500
2022-01-10,47.41,48.56,47.30,48.45,4347722
2022-01-11,48.68,49.68,48.59,49.67,4861439
2022-01-12,50.16,50.24,49.46,49.51,3878207
2022-01-13,49.32,49.62,48.80,49.44,2340415
2022-01-14,49.14,50.97,49.10,50.92,5418832
2022-01-17,51.24,51.35,50.55,51.14,2340139
2022-01-18,50.91,51.34,50.09,50.40,3543513
2022-01-19,49.90,50.68,49.48,50.46,2849403
2022-01-20,50.39,51.10,50.28,51.02,2510174
2022-01-21,50.55,50.84,49.48,49.98,3368244
2022-01-24,49.66,50.39,48.41,48.41,4413530
2022-01-25,48.75,49.37,48.30,49.20,3264976
2022-01-26,49.60,50.22,49.52,49.91,2686001
2022-01-27,49.51,51.13,49.47,50.91,3124651
2022-01-28,50.83,51.15,50.25,51.15,3338588
2022-01-31,52.52,52.55,51.55,52.13,6044092
2022-02-01,52.17,52.58,51.68,52.44,3134533
2022-02-02,52.28,52.85,51.91,52.02,2621827
2022-02-03,52.09,52.20,51.28,51.28,3325324
2022-02-04,51.55,51.70,50.84,50.95,3241573
2022-02-07,51.19,51.58,50.75,51.40,2362057
2022-02-08,51.63,51.81,50.94,51.11,2702511
2022-02-09,51.15,51.68,50.98,51.61,2169834
2022-02-10,51.86,53.27,51.80,52.85,4524544
2022-02-11,52.55,52.90,52.04,52.40,2888939
2022-02-14,51.17,51.67,50.20,51.09,5032372
2022-02-15,50.94,52.23,50.93,52.19,2893748
2022-02-16,52.26,52.55,52.04,52.35,2248957
2022-02-17,52.31,52.67,51.72,52.36,3180088
2022-02-18,53.07,53.97,52.16,52.28,4900077
2022-02-21,52.77,53.05,51.24,51.34,3395424
2022-02-22,49.86,51.01,49.27,50.74,4602460
2022-02-23,51.07,52.13,51.02,51.27,3610970
2022-02-24,49.25,49.86,48.50,48.99,8314531
2022-02-25,49.32,51.30,49.18,51.20,5534135
2022-02-28,49.67,50.17,49.16,49.87,4908626
2022-03-01,50.70,52.18,49.72,50.27,7328894
2022-03-02,50.78,52.53,50.78,52.28,5317521
2022-03-03,52.17,53.01,51.74,51.90,4856065
2022-03-04,51.59,51.68,49.32,49.54,6233840
2022-03-07,48.10,49.91,47.12,49.07,6619671
2022-03-08,48.62,50.02,48.53,48.90,5799171
2022-03-09,51.22,52.06,50.83,52.06,7073552
2022-03-10,52.10,52.83,51.31,52.06,4539400
2022-03-11,52.06,54.33,51.87,53.61,5885146
2022-03-14,54.44,54.94,53.77,54.00,3866862
2022-03-15,53.46,54.39,52.87,54.16,3373508
2022-03-16,55.28,55.44,54.64,55.17,4920600
2022-03-17,55.19,56.01,54.81,56.01,4011495
2022-03-18,55.73,56.17,55.28,56.17,5606710
2022-03-21,56.06,57.28,55.91,56.79,3492017
2022-03-22,57.04,57.47,56.85,57.29,3771365
2022-03-23,57.14,57.83,57.10,57.54,2786176
2022-03-24,57.32,58.03,57.30,57.64,2862356
2022-03-25,58.02,59.01,57.44,58.69,3660553
2022-03-28,59.65,60.72,58.85,58.97,4370557
2022-03-29,59.33,60.00,58.79,60.00,3725778
2022-03-30,59.51,59.90,59.25,59.90,3262342
2022-03-31,59.83,60.64,59.78,60.13,3453128
2022-04-01,59.98,61.16,59.97,61.02,3447292
2022-04-04,62.93,63.17,62.31,63.00,5361734
2022-04-05,62.93,63.42,62.54,62.99,3466499
2022-04-06,62.88,63.54,62.65,63.22,4121766
2022-04-07,63.57,64.26,63.06,63.42,4389764
2022-04-08,64.30,64.71,63.77,64.71,3522431
2022-04-11,64.31,65.58,64.29,65.58,3679535
2022-04-12,64.69,65.63,64.27,65.28,4903625
2022-04-13,65.44,65.83,64.28,65.37,3245883
2022-04-14,65.55,65.67,64.98,65.16,3830187
2022-04-19,64.09,65.12,63.93,64.31,3320928
2022-04-20,63.90,64.15,61.71,63.00,5384855
2022-04-21,63.00,63.00,63.00,63.00,0
2022-04-22,63.66,64.48,63.59,64.08,3305780
2022-04-25,63.03,63.43,62.29,62.38,3430959
2022-04-26,63.44,63.61,61.73,61.97,4331458
2022-04-27,61.97,61.97,61.97,61.97,0
2022-04-28,60.80,61.16,59.19,60.02,4597094
2022-04-29,60.42,61.05,60.23,60.90,4788148
2022-05-02,60.60,61.30,59.96,60.18,3200564
2022-05-03,60.30,61.17,60.30,61.14,3537487
2022-05-04,60.87,62.00,60.66,61.10,2922935
2022-05-05,61.85,61.89,60.33,60.54,2225486
2022-05-06,60.54,60.54,60.54,60.54,0
2022-05-09,59.82,60.47,58.69,58.72,3771768
2022-05-10,59.89,62.51,57.89,61.89,6545699
2022-05-11,57.37,59.13,55.28,58.04,9686962
2022-05-12,57.31,60.67,57.07,60.40,5388302
2022-05-13,60.40,60.40,60.40,60.40,0
2022-05-16,61.50,63.21,60.78,63.21,3566730
2022-05-17,64.10,64.12,63.17,64.12,3130456
2022-05-18,64.15,64.48,63.71,63.80,2419105
2022-05-19,63.23,63.74,63.01,63.40,2747497
2022-05-20,63.73,64.55,63.69,63.74,2625237
2022-05-23,64.40,64.54,63.76,64.47,2202703
2022-05-24,63.89,64.31,63.29,63.29,2582622
2022-05-25,63.29,63.29,63.29,63.29,0
2022-05-26,64.48,65.98,64.37,65.90,3149253
2022-05-27,65.90,65.90,65.90,65.90,0
2022-05-31,66.32,67.08,66.21,66.58,3810150
2022-06-01,66.64,67.49,66.60,66.74,3014488
2022-06-02,66.74,66.74,66.74,66.74,0
2022-06-03,65.86,66.12,65.37,66.12,1503071
2022-06-06,66.31,67.24,65.83,66.68,1810759
2022-06-07,66.32,66.76,64.91,65.92,2620109
2022-06-08,66.58,66.73,65.71,65.87,2415634
2022-06-09,65.71,66.21,65.30,65.39,2223991
2022-06-10,66.04,66.16,63.27,63.56,3461306
2022-06-13,62.75,63.96,62.75,63.47,3889793
2022-06-14,63.84,64.61,63.01,63.61,3514211
2022-06-15,63.80,64.53,62.72,63.54,2960355
2022-06-16,63.43,63.57,61.54,61.75,3008124
2022-06-17,61.75,62.97,60.77,62.55,7095172
2022-06-20,62.89,63.60,62.28,63.36,2470178
2022-06-21,63.70,64.37,60.36,62.06,6229104
2022-06-22,61.15,61.46,59.04,60.74,4196714
2022-06-23,60.83,60.90,58.54,58.54,3993698
2022-06-24,58.65,58.89,56.72,57.79,5321307
2022-06-27,57.10,59.67,57.10,59.40,4001268
2022-06-28,59.68,60.44,59.39,60.23,2795521
2022-06-29,59.41,59.84,57.35,57.62,3447646
2022-06-30,57.30,57.83,56.32,56.72,3198388
2022-07-01,56.36,57.42,55.75,57.35,2173516
2022-07-04,57.94,58.08,56.95,57.24,1710426
2022-07-05,57.34,57.42,55.23,55.52,3472768
2022-07-06,55.98,57.03,55.88,56.19,2354615
2022-07-07,56.74,57.04,56.11,56.59,2077345
2022-07-08,56.34,58.08,56.18,57.83,2550293
2022-07-11,57.10,57.25,56.08,56.15,2109888
2022-07-12,56.15,56.15,56.15,56.15,0
2022-07-13,55.94,56.33,54.75,56.15,2304607
2022-07-14,56.05,56.21,54.23,54.42,2446842
2022-07-15,54.40,55.73,54.35,55.63,2561043
2022-07-18,55.90,56.11,55.14,55.43,1774354
2022-07-19,55.09,59.00,55.02,58.07,3225844
2022-07-20,58.50,59.36,58.34,58.84,2622082
2022-07-21,58.61,59.10,57.13,57.40,3192496
2022-07-22,57.21,57.42,56.62,56.79,1615281
2022-07-25,56.62,57.99,56.62,57.69,1418004
2022-07-26,58.03,58.43,57.13,57.69,1383446
2022-07-27,57.84,58.05,56.87,57.02,1962430
2022-07-28,57.29,57.39,56.46,57.00,2410070
2022-07-29,57.25,57.33,56.87,57.00,2585670
2022-08-01,56.97,57.50,56.61,56.72,1741557
2022-08-02,56.53,58.14,56.47,58.00,2388667
2022-08-03,58.01,58.76,57.47,58.76,2004701
2022-08-04,59.05,59.41,56.52,57.28,3383752
2022-08-05,56.90,57.04,53.26,53.28,6106060
2022-08-08,53.51,53.60,51.74,52.95,5017442
2022-08-09,52.95,53.05,51.82,52.16,3255300
2022-08-10,52.29,52.68,51.75,51.90,2240622
2022-08-11,52.20,52.40,51.36,51.68,2319226
2022-08-12,51.81,54.29,51.81,54.15,4532250
2022-08-15,54.03,54.64,53.35,53.56,2133153
2022-08-16,53.76,55.00,53.72,54.30,2410144
2022-08-17,54.42,54.46,53.26,53.37,1827257
2022-08-18,53.44,54.06,53.21,54.06,1734162
2022-08-19,53.69,54.47,53.14,54.40,2960907
2022-08-22,54.39,54.48,53.17,53.41,2183149
2022-08-23,53.13,54.13,53.12,53.49,2310282
2022-08-24,53.49,53.80,52.49,53.47,1691847
2022-08-25,53.73,54.65,53.70,54.55,2142222
2022-08-26,54.64,55.12,53.70,53.70,2385448
2022-08-29,52.58,52.78,50.31,51.07,4422188
2022-08-30,51.40,53.22,51.38,51.86,3280969
2022-08-31,51.99,52.60,51.59,52.60,4171490
2022-09-01,51.79,51.91,50.72,51.18,2478227
2022-09-02,51.75,52.66,51.25,52.63,2664322
2022-09-05,51.18,52.05,51.01,51.81,1587137
2022-09-06,52.01,52.19,51.16,51.51,1930233
2022-09-07,51.09,51.46,50.66,51.06,2429549
2022-09-08,51.40,52.00,50.22,51.91,3547177
2022-09-09,52.31,53.28,52.25,52.87,2320655
2022-09-12,53.00,54.29,52.70,54.09,1970486
2022-09-13,54.09,55.94,53.78,53.86,0
2022-09-14,53.55,54.59,53.50,53.73,2076536
2022-09-15,53.69,54.21,53.01,53.12,2221686
2022-09-16,52.94,53.19,52.05,52.29,4445433
2022-09-19,51.99,52.80,51.56,52.42,1301283
2022-09-20,52.70,53.04,51.92,52.08,1691902
2022-09-21,51.65,52.37,51.59,52.15,1500256
2022-09-22,51.50,52.34,51.45,51.50,2016895
2022-09-23,51.76,51.76,49.43,49.58,2994304
2022-09-26,49.80,49.83,48.31,48.37,3191043
2022-09-27,48.90,49.38,48.16,48.26,2427323
2022-09-28,47.57,48.19,47.01,48.19,2961208
2022-09-29,48.01,48.21,47.19,47.72,2650625
2022-09-30,48.09,48.57,47.03,47.42,3141744
2022-10-03,47.07,48.09,46.70,47.96,1670533
2022-10-04,48.76,48.90,48.24,48.65,3181766
2022-10-05,49.03,49.33,48.60,48.65,2265672
2022-10-06,48.78,48.85,47.67,47.71,1771630
2022-10-07,47.51,48.20,47.31,47.42,2345429
2022-10-10,47.10,47.82,47.04,47.53,2130813
2022-10-11,47.38,48.42,47.26,48.42,1846434
2022-10-12,48.58,49.65,48.47,49.19,2945408
2022-10-13,49.04,49.88,48.54,49.79,2456442
2022-10-14,49.79,49.90,48.82,49.00,2431375
2022-10-17,48.81,50.34,48.62,50.22,1569333
2022-10-18,50.50,50.68,49.65,49.74,1826716
2022-10-19,49.94,50.11,49.40,49.75,1593739
2022-10-20,49.55,50.07,49.01,49.80,1649427
2022-10-21,49.53,50.36,49.13,50.00,2516317
2022-10-24,50.19,51.34,50.07,51.00,1678037
2022-10-25,51.85,51.88,50.54,50.87,1733522
2022-10-26,50.91,52.04,50.87,51.78,1766250
2022-10-27,51.63,52.27,51.61,52.08,1653514
2022-10-28,51.75,53.12,51.75,52.70,1793762
2022-10-31,52.86,53.44,52.70,53.22,1294848
2022-11-01,53.85,54.09,53.47,53.86,1462477
2022-11-02,54.01,54.12,53.16,53.41,1476862
